seed,epoch,n_transitions,mse
297,91,600,3.5537679297560414e-07
297,92,600,3.5142949472126357e-07
297,93,600,3.5812074133302405e-07
297,94,600,3.423656996921253e-07
297,95,600,3.502859753648648e-07
297,96,600,3.698949385759414e-07
297,97,600,3.59296595170714e-07
297,98,600,3.5490834441612894e-07
297,99,600,3.217425675404085e-07
297,100,600,3.0837083313061063e-07
297,101,600,3.0836299434835574e-07
297,102,600,3.045043969582126e-07
297,103,600,3.066353722141158e-07
297,104,600,3.117965241316549e-07
297,105,600,3.1867201671861713e-07
297,106,600,2.7008807586226843e-07
297,107,600,2.6636320979521677e-07
297,108,600,2.7419157781220126e-07
297,109,600,2.6262178142575837e-07
297,110,600,2.5930244685480975e-07
297,111,600,2.428823805937435e-07
297,112,600,2.610694401620381e-07
297,113,600,2.628029473851855e-07
297,114,600,2.594690603006568e-07
297,115,600,2.529434073189326e-07
297,116,600,2.813859100719559e-07
297,117,600,2.727671334929781e-07
297,118,600,2.455065891868607e-07
297,119,600,2.6709603892826587e-07
308,0,600,0.01744207843010755
308,1,600,0.0015262501585407574
308,2,600,0.0002769656714869933
308,3,600,7.660187762475719e-05
308,4,600,4.0441547609684914e-05
308,5,600,2.8584829899620287e-05
308,6,600,2.223714830171574e-05
308,7,600,1.7999335489692286e-05
308,8,600,1.47938735560609e-05
308,9,600,1.2305252944076386e-05
308,10,600,1.035742044271166e-05
308,11,600,9.032286252955886e-06
308,12,600,7.894830780155884e-06
308,13,600,6.913227978082815e-06
308,14,600,6.223204627531232e-06
308,15,600,5.731779751122782e-06
308,16,600,5.2824279033589655e-06
308,17,600,4.839129588904861e-06
308,18,600,4.4529935094990486e-06
308,19,600,4.0759724948944295e-06
308,20,600,3.923303493617202e-06
308,21,600,3.808261707442733e-06
308,22,600,3.526388579637952e-06
308,23,600,3.361091506504683e-06
308,24,600,3.1560603235304467e-06
308,25,600,3.0969914692640918e-06
308,26,600,3.070082417061234e-06
308,27,600,2.8170824335623026e-06
308,28,600,2.6708127135957748e-06
308,29,600,2.593038876559723e-06
308,30,600,2.4844911111262936e-06
308,31,600,2.345483159459897e-06
308,32,600,2.2062284678644286e-06
308,33,600,2.1792094433916836e-06
308,34,600,2.0636217031048878e-06
308,35,600,1.9068199686731338e-06
308,36,600,1.8407941285515433e-06
308,37,600,1.7699107825376962e-06
308,38,600,1.7089588362451697e-06
308,39,600,1.6447006960094625e-06
308,40,600,1.603796287279118e-06
308,41,600,1.4878107052888814e-06
308,42,600,1.4436087194793031e-06
308,43,600,1.4064359932394598e-06
308,44,600,1.3262079786919025e-06
308,45,600,1.2385939492943226e-06
308,46,600,1.1966110575581537e-06
308,47,600,1.1287401745999216e-06
308,48,600,1.074663828148914e-06
308,49,600,1.0205369143908395e-06
308,50,600,1.0250182736184033e-06
308,51,600,9.791314028007037e-07
308,52,600,9.360463590574476e-07
308,53,600,9.104725850911083e-07
308,54,600,8.878888335953218e-07
308,55,600,8.283776376054829e-07
308,56,600,8.093017000694665e-07
308,57,600,7.71585734738485e-07
308,58,600,7.538213382256226e-07
308,59,600,7.954184306862245e-07
308,60,600,7.695791930174031e-07
308,61,600,6.876019719919369e-07
308,62,600,6.532202259055146e-07
308,63,600,6.54998615645079e-07
308,64,600,6.468908844382033e-07
308,65,600,6.174126664710025e-07
308,66,600,5.594081709671771e-07
308,67,600,5.449653348190815e-07
308,68,600,5.385165944983926e-07
308,69,600,5.37105789907113e-07
308,70,600,5.287165506436059e-07
308,71,600,5.105926114286998e-07
308,72,600,4.932493790252729e-07
308,73,600,4.797726558679546e-07
308,74,600,4.749188642443571e-07
308,75,600,4.5393149419899256e-07
308,76,600,4.384658693293444e-07
308,77,600,4.20755897697458e-07
308,78,600,4.266270801616357e-07
308,79,600,4.5437369007423074e-07
308,80,600,4.0372968837082706e-07
308,81,600,3.914408160043374e-07
308,82,600,3.9677061247283224e-07
308,83,600,3.817509451664591e-07
308,84,600,3.796663569825174e-07
308,85,600,3.994046676923877e-07
308,86,600,3.8552803088901114e-07
308,87,600,3.6740971408658207e-07
308,88,600,3.5085670198872033e-07
308,89,600,3.3695492393953347e-07
308,90,600,3.046689951552732e-07
308,91,600,3.1410540014133543e-07
308,92,600,3.1931749288703846e-07
308,93,600,3.072986934763608e-07
308,94,600,3.0307918480407116e-07
308,95,600,3.250847236969142e-07
308,96,600,3.086964350012223e-07
308,97,600,2.986500242896957e-07
308,98,600,2.9550153343686695e-07
308,99,600,2.9145076400470167e-07
308,100,600,2.9828529507444486e-07
308,101,600,2.8372538975561746e-07
308,102,600,2.6667569811347914e-07
308,103,600,2.499873719772806e-07
308,104,600,2.450340804366054e-07
308,105,600,2.468437769134892e-07
308,106,600,2.7561420934992047e-07
308,107,600,2.655005023131564e-07
308,108,600,2.5053918380392227e-07
308,109,600,2.45885472039438e-07
308,110,600,2.4875302312023596e-07
308,111,600,2.385353778920848e-07
308,112,600,2.2706374148870772e-07
308,113,600,2.3141436676161517e-07
308,114,600,2.337865050836435e-07
308,115,600,2.309203787532217e-07
308,116,600,2.1806558542517736e-07
308,117,600,2.3102765380288382e-07
308,118,600,2.445758279410065e-07
308,119,600,2.4823621367587335e-07
319,0,600,0.020519131147547776
319,1,600,0.001467241204840033
319,2,600,0.0002895804645576342
319,3,600,7.638738069018521e-05
319,4,600,3.877069144724182e-05
319,5,600,2.7112099240567702e-05
319,6,600,2.0852221371713217e-05
319,7,600,1.6825990736067884e-05
319,8,600,1.4173905698331316e-05
319,9,600,1.193680425211297e-05
319,10,600,1.0118125546317683e-05
319,11,600,9.152006463122426e-06
319,12,600,8.094926924011241e-06
319,13,600,7.1301772837422954e-06
319,14,600,6.355243756747529e-06
319,15,600,5.8214322866421605e-06
319,16,600,5.359784357719227e-06
319,17,600,5.01504336362383e-06
319,18,600,4.631451941493556e-06
319,19,600,4.292928260359699e-06
319,20,600,4.010779086552487e-06
319,21,600,3.679731375278176e-06
319,22,600,3.3748623141754683e-06
319,23,600,3.1962943048232486e-06
319,24,600,3.0632009671343873e-06
319,25,600,2.8143840495431507e-06
319,26,600,2.6496422462610337e-06
319,27,600,2.633341299123889e-06
319,28,600,2.4838521743444476e-06
319,29,600,2.26496523988604e-06
319,30,600,2.2017765224135422e-06
319,31,600,2.1495036471127317e-06
319,32,600,1.990389196300001e-06
319,33,600,1.8493484090916024e-06
319,34,600,1.8233622917681425e-06
319,35,600,1.7330394562601498e-06
319,36,600,1.6488532429847463e-06
319,37,600,1.5478381903066245e-06
319,38,600,1.4651507058260905e-06
319,39,600,1.5007408293106555e-06
319,40,600,1.4013223185908206e-06
319,41,600,1.3236867504785644e-06
319,42,600,1.2715291539303793e-06
319,43,600,1.2087282569657541e-06
319,44,600,1.1562054614961725e-06
319,45,600,1.1742833087761316e-06
319,46,600,1.0949875101423936e-06
319,47,600,1.0929737389855482e-06
319,48,600,1.0561096895631444e-06
319,49,600,9.83107083572433e-07
319,50,600,9.405627164788282e-07
319,51,600,8.954733704956053e-07
319,52,600,8.817043408271274e-07
319,53,600,8.518192257006854e-07
319,54,600,8.540882680862476e-07
319,55,600,8.280574464056133e-07
319,56,600,8.139377350265644e-07
319,57,600,7.848505022497864e-07
319,58,600,7.436070949265023e-07
319,59,600,7.081069312382744e-07
319,60,600,7.016095117095527e-07
319,61,600,6.661576773431557e-07
319,62,600,6.817181749259985e-07
319,63,600,6.456452398963033e-07
319,64,600,6.262293470028549e-07
319,65,600,5.994668649571778e-07
319,66,600,6.162390999825698e-07
319,67,600,5.910045684375196e-07
319,68,600,5.385729098718097e-07
319,69,600,5.389541555407624e-07
319,70,600,5.32396283335258e-07
319,71,600,5.056970376484203e-07
319,72,600,4.903251303738599e-07
319,73,600,4.731224159489725e-07
319,74,600,4.873899441511304e-07
319,75,600,4.882776862227969e-07
319,76,600,4.376435996571098e-07
319,77,600,4.39421707273811e-07
319,78,600,4.367020484084462e-07
319,79,600,3.9857197996776736e-07
319,80,600,4.089866190557395e-07
319,81,600,4.275552130725133e-07
319,82,600,3.9422259231071765e-07
319,83,600,3.624093155071693e-07
319,84,600,3.692849258198438e-07
319,85,600,3.6722357642223584e-07
319,86,600,3.47991975427488e-07
319,87,600,3.449998038269386e-07
319,88,600,3.3149090370443443e-07
319,89,600,3.291506148995818e-07
319,90,600,3.2290631163565e-07
319,91,600,2.985315944670219e-07
319,92,600,2.8679769434646866e-07
319,93,600,2.994486955661782e-07
319,94,600,2.886700543351588e-07
319,95,600,2.8560673781073906e-07
319,96,600,2.9047547140013e-07
319,97,600,3.043167235492356e-07
319,98,600,2.8057404985080023e-07
319,99,600,2.799733858176679e-07
319,100,600,2.876580930134017e-07
319,101,600,2.6747652038980767e-07
319,102,600,2.46893666512374e-07
319,103,600,2.4821473905496154e-07
319,104,600,2.5579370365472934e-07
319,105,600,2.3226880629360829e-07
319,106,600,2.2467464228719493e-07
319,107,600,2.3855422941359826e-07
319,108,600,2.2501571529095312e-07
319,109,600,2.227967734980714e-07
319,110,600,2.21358414508263e-07
319,111,600,2.2909346410558916e-07
319,112,600,2.3882012213430484e-07
319,113,600,2.030113477465085e-07
319,114,600,2.080300799739713e-07
319,115,600,1.9457766029518097e-07
319,116,600,1.8568615153550416e-07
319,117,600,2.020577842867361e-07
319,118,600,2.0866228858925467e-07
319,119,600,1.9319678398831358e-07
330,0,600,0.01703565821517259
330,1,600,0.0012993715118347227
330,2,600,0.00026192660803453207
330,3,600,7.84911393183345e-05
330,4,600,3.869214279371877e-05
330,5,600,2.720386017149155e-05
330,6,600,2.0818806019394145e-05
330,7,600,1.6940145446584976e-05
330,8,600,1.4364260072110674e-05
330,9,600,1.2564337746306065e-05
330,10,600,1.0989056021284534e-05
330,11,600,9.835251593789222e-06
330,12,600,8.773204583696113e-06
330,13,600,7.968837137109644e-06
330,14,600,7.317774598528847e-06
330,15,600,6.553887585955397e-06
330,16,600,6.1233396440672406e-06
330,17,600,5.4641347584325365e-06
330,18,600,5.204309713678269e-06
330,19,600,4.66605991660847e-06
330,20,600,4.4945819462028395e-06
330,21,600,4.043991311606843e-06
330,22,600,3.6508826568885857e-06
330,23,600,3.4266126105744905e-06
330,24,600,3.183688587389617e-06
330,25,600,2.9162345963653167e-06
330,26,600,2.7299953235103058e-06
330,27,600,2.5178939537047548e-06
330,28,600,2.3315432025284324e-06
330,29,600,2.2585019923769187e-06
330,30,600,2.114024643536763e-06
330,31,600,1.9017465164276804e-06
330,32,600,1.8286013145322953e-06
330,33,600,1.7500900612862768e-06
330,34,600,1.6341286963875301e-06
330,35,600,1.6774161269351776e-06
330,36,600,1.5150089271437057e-06
330,37,600,1.4116590642444e-06
330,38,600,1.3130301603699705e-06
330,39,600,1.2978050889207798e-06
330,40,600,1.201688083160422e-06
330,41,600,1.1749757621409547e-06
330,42,600,1.11608590869812e-06
330,43,600,1.0206441689469533e-06
330,44,600,9.562829440686696e-07
330,45,600,9.29431503269179e-07
330,46,600,9.105938300093074e-07
330,47,600,9.457396207548491e-07
330,48,600,8.921139480758268e-07
330,49,600,8.175287547373956e-07
330,50,600,7.917756038834436e-07
330,51,600,7.18202292061601e-07
330,52,600,6.92106535750195e-07
330,53,600,6.723698739482356e-07
330,54,600,6.485379600462694e-07
330,55,600,6.49583736994349e-07
330,56,600,6.241937053406027e-07
330,57,600,6.050618841419763e-07
330,58,600,5.846833720337791e-07
330,59,600,5.875300298672109e-07
330,60,600,5.704317692633545e-07
330,61,600,5.471749815162758e-07
330,62,600,5.35801738004394e-07
330,63,600,5.028720815851939e-07
330,64,600,5.041504740694635e-07
330,65,600,4.6575095914728355e-07
330,66,600,4.5326992027352585e-07
330,67,600,4.4918598001387227e-07
330,68,600,4.526900945141901e-07
330,69,600,4.288684480295494e-07
330,70,600,4.0023320106061685e-07
330,71,600,4.126855035667033e-07
330,72,600,4.1119929311375214e-07
330,73,600,3.986540327697472e-07
330,74,600,3.805657721494227e-07
330,75,600,3.73176140262905e-07
330,76,600,3.707541316388367e-07
330,77,600,3.638050211401079e-07
330,78,600,3.5824162896041777e-07
330,79,600,3.2808824086989843e-07
330,80,600,3.211853036819584e-07
330,81,600,3.3464013771017085e-07
330,82,600,3.2937898378361894e-07
330,83,600,3.23692039403879e-07
330,84,600,3.1860179924000194e-07
330,85,600,3.0578631837167787e-07
330,86,600,2.9026493773711223e-07
330,87,600,2.8490283558300545e-07
330,88,600,2.953233345543164e-07
330,89,600,2.9512659117950824e-07
330,90,600,2.843902867772685e-07
330,91,600,2.7631452348642647e-07
330,92,600,2.686168642185294e-07
330,93,600,2.589290159592469e-07
330,94,600,2.5454342405557905e-07
330,95,600,2.626052304920354e-07
330,96,600,2.5477816089840804e-07
330,97,600,2.4619480936244623e-07
330,98,600,2.3574050598390865e-07
330,99,600,2.5541743933911813e-07
330,100,600,2.719524729107099e-07
330,101,600,2.5818649521026693e-07
330,102,600,2.469068762497715e-07
330,103,600,2.2905096026186968e-07
330,104,600,2.3032339405996312e-07
330,105,600,2.3008548266177876e-07
330,106,600,2.3634341996931226e-07
330,107,600,2.4969234296553337e-07
330,108,600,2.0954949820263307e-07
330,109,600,2.0884773007130783e-07
330,110,600,2.0965205450058995e-07
330,111,600,2.1597523328116613e-07
330,112,600,2.1874536592373548e-07
330,113,600,2.2078304071053363e-07
330,114,600,2.1219049101187255e-07
330,115,600,2.0261695127780844e-07
330,116,600,1.8013203201330964e-07
330,117,600,1.9446613993965766e-07
330,118,600,2.0244742995451384e-07
330,119,600,2.0394844651000793e-07
